area,code,region,item,food_req_cap,food_gap_cap,food_gap_ratio,food_req_total,food_gap_total,pop,pop_ratio
Afghanistan,AFG,Asia South,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Olive Oil,0.026021337496747333,-0.0002935440081234253,-1.1280896232183202,1000.0,893.4296122820713,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Olives (including preserved),0.078064012490242,-0.003259018705899258,-4.174802962256951,3000.0,2680.2888368462145,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Onions,6.193052302888369,-1.2314525027761478,-19.884419548690246,237999.00000000003,212635.35429352068,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Oranges, Mandarines",3.74704657819412,-0.5189453313849337,-13.849449708069494,143999.0,128652.97073900596,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Palm Oil,4.137340619307833,-0.4823734670093627,-11.659022338123625,158998.0,142053.52149362478,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Palm kernels,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Peas,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Pepper,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Pigmeat,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Pigs,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Pimento,0.07798594847775177,-0.04239803351431739,-54.36624717901957,2997.0,2677.608548009368,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Pineapples and products,0.02599531615925059,-0.011018849129427603,-42.387825029419666,999.0,892.5361826697892,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Plantains,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Potatoes and products,21.857923497267763,-12.81351483760312,-58.621830382034275,840000.0000000001,750480.87431694,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Poultry Birds,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Poultry Meat,1.7166016133229252,-0.897216788764542,-52.26703632345699,65969.0,58938.65809263596,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Pulses, Other and products",1.8476190476190475,-1.2429397918514493,-67.27251450742382,71004.0,63437.07619047617,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rape and Mustard Oil,0.05209471766848815,-1.5483363554509577e-05,-0.029721561508500027,2002.0,1788.6460837887066,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rice (Milled Equivalent),19.229716367421286,-2.2859426322826337,-11.88755251822352,738998.0,660242.6966172261,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Rodents, other",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Roots, Other",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rubber,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Rye and products,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Seed cotton,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sesame seed,0.31225604996096806,-0.12076760472090964,-38.6758254118713,12000.000000000002,10721.155347384856,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sesameseed Oil,0.026021337496747333,-0.01934727917895298,-74.3515938847163,1000.0,893.4296122820713,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sheep,6.987465800115979e-15,-1.9176451902143516e-20,-0.00027444072644433604,2.68528310698457e-10,2.39911144514082e-10,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Silk,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sisal,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sorghum and products,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Soyabean Oil,0.1560759823054905,-0.011915163050356531,-7.634206669309796,5998.0,5358.790814467864,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Soyabeans,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Spices, Other",0.20811865729898515,-0.01740628326661059,-8.363634232756223,7997.999999999999,7145.650039032005,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sugar beet,15.430653135571172,-3.2171834551935046,-20.84930188584927,593000.0,529803.7600832685,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sugar cane,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Sugar, Refined Equiv",0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sunflower seed,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sunflowerseed Oil,1.2229508196721313,0.0,0.0,46998.0,41989.4049180328,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Sweeteners, Other",0.5203486859224564,-0.20386748478189903,-39.17901405294985,19997.0,17865.911956804583,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Tea (including mate),0.3902419984387197,-0.030540128063422933,-7.8259459990488,14997.0,13398.763895394222,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Tobacco,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Tomatoes and products,0.4423367161072079,-0.08864342581859647,-20.039807366366613,16999.0,15187.409979182925,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,"Vegetables, Other",75.51384335154827,0.0,0.0,2901997.0,2592730.0545537346,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Wheat and products,162.84142596929487,0.0,0.0,6257996.000000002,5591078.939942754,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Wine,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Afghanistan,AFG,Asia South,Yams,0.0,0.0,0.0,0.0,0.0,72764500.0,0.0076334369671154645
Albania,ALB,Europe South,Abaca,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Apples and products,33.00868658790828,0.0,0.0,94999.00000000003,-18853.46148946029,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Asses,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Bananas,8.338429464906184,-5.705180948411386,-68.42032990052493,23998.0,-4762.632962705582,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Barley and products,0.3471160528144541,-0.015539286232756855,-4.4766832610484535,998.9999999999989,-198.26111883252224,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Beans,4.863099374565671,-0.3066323045437045,-6.305285599291077,13996.0,-2777.6402594394253,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Beer,29.186587908269637,-7.622554733095658,-26.116635343098483,83999.0,-16670.40612694002,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Beverages, Alcoholic",1.3884642112578178,-0.07028418412931403,-5.06200905716131,3996.0,-793.0444753300903,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Bovine Meat,11.812022237665046,-0.24225279388202026,-2.050900252367871,33995.0,-6746.633368079685,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Buffaloes,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Butter, Ghee",1.3898540653231413,0.0,0.0,4000.0,-793.838313643734,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Camelids, other",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Camels,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cassava and products,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cattle,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Cereals, Other",0.34572619874913135,-0.3347006489523648,-96.8109012748649,995.0,-197.46728051887885,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Citrus, Other",0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cloves,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cocoa Beans and products,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Coconut Oil,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Coffee and products,2.77866574009729,-0.38174317815618286,-13.738362720188757,7997.0,-1587.0812485522356,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Copra Cake,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cotton lint,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cottonseed,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cottonseed Cake,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Cottonseed Oil,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Dates,4.517025712300209,0.0,0.0,13000.0,-2579.974519342135,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Eggs,15.98332175121612,0.0,0.0,46000.0,-9129.140606902945,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Fats, Animals, Raw",1.3891591382904795,-0.14635679912761912,-10.535639516990692,3998.0,-793.4413944869123,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Fish, Seafood",8.65079916608756,-2.0725346885964404,-23.957725162792944,24897.0,-4941.048123697012,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Fodder crops,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Fruits, Other",51.421820708825585,-2.4114119964920064,-4.689472218703683,147992.0,-29370.429928190875,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Goats,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Grapes and products (excl wine),68.79777623349551,-0.7348047997593312,-1.0680647543976352,198000.00000000006,-39294.99652536483,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Grazing,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Groundnut Oil,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Groundnuts (Shelled Eq),0.3467685892981237,-0.3467685892981237,-100.0,998.0,-198.06265925411162,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Hides and skins,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Honey,1.3898540653231413,0.0,0.0,4000.0,-793.8383136437337,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Hops,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Horses,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Jute,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Lemons, Limes and products",3.1268241834607373,-0.6848809604958559,-21.90340487061976,8999.000000000002,-1785.9377461199904,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Maize Germ Oil,0.6945795691452398,-0.5551442533311799,-79.92522066468914,1999.0,-396.720697243456,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Maize and products,2.0847810979847017,-0.17997535294418898,-8.63281776288961,5999.999999999971,-1190.757470465595,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Meat, Other",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Milk - Excluding Butter,297.775191104934,-5.715981371660973,-1.919562657470253,856997.0,-170079.2633194347,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Millet and products,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Mules,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Mutton & Goat Meat,8.339124391938846,0.0,0.0,24000.0,-4763.029881862403,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Nuts and products,5.558373870743571,-0.3373750482196778,-6.06967174330334,15997.0,-3174.7578758397035,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Oats,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Offals, Edible",4.864836692147325,-0.4801352621588668,-9.86950421036511,14001.0,-2778.632557331479,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Oilcrops Oil, Other",1.0413481584433635,-0.1641702331642192,-15.765162864418503,2997.0,-594.7833564975678,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Olive Oil,3.8214037526059763,-0.026822317196504297,-0.701896971190552,10998.0,-2182.6584433634475,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Olives (including preserved),15.288394718554555,-0.29902984356158946,-1.9559270222051062,44000.0,-8732.22145008107,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Onions,33.35649756775538,-0.7294503403518888,-2.1868313328466393,96000.0,-19052.119527449617,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,"Oranges, Mandarines",20.49895760945101,-1.8274997214255144,-8.915086104587822,58996.00000000001,-11708.321287931432,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Palm Oil,0.0,0.0,0.0,0.0,-0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Palm kernels,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Peas,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Pepper,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Pigmeat,5.211605281445449,-0.7826383549748082,-15.017222385609019,14999.0,-2976.695216585591,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Pigs,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Pimento,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Pineapples and products,0.34607366226546216,-0.25672487087789414,-74.18214642435534,996.0,-197.6657400972898,2306833.3333333335,0.00024200079494315026
Albania,ALB,Europe South,Plantains,0.0,0.0,0.0,0.0,0.0,2306833.3333333335,0.00024200079494315026
